151428	35303	1537113522
151428	28176	1538170659
164106	19552	1537221333
164106	8144	1537221972
51221	32559	1537036700
51221	19035	1537039335
51221	36200	1537040350
51221	37318	1537040526
51221	13958	1537040662
51221	833	1537041610
80318	23340	1536173122
80318	23424	1536173267
80318	23850	1536173565
80318	23335	1536173836
80318	23322	1536174095
80318	23844	1536174282
80318	23324	1536174670
80318	23385	1536175007
80318	23845	1536175052
80318	23389	1536176003
192779	22856	1537469725
192779	34455	1537469790
192779	5131	1537470154
192779	8032	1537470172
192779	20019	1537470198
192779	33600	1537470223
192779	22805	1537471519
192779	1913	1537869864
51261	11831	1538078794
51261	30193	1538084176
51261	18551	1538304124
75974	25206	1538080684
75974	30663	1538080702
75974	21579	1538083029
71163	37802	1536676211
71163	9886	1536677864
71163	8761	1536677944
71163	10027	1536689089
71163	35487	1536689202
71163	34194	1536689260
93378	8341	1536951830
93378	14724	1536951981
99674	11831	1536184623
99674	30193	1536706345
99674	6349	1536789398
99674	19894	1536789613
99674	15046	1536789756
99674	19684	1536790083
143836	7606	1536868647
143836	19992	1536868840
143836	2665	1536875576
143836	13744	1536876198
189653	25558	1536098034
189653	10243	1536099398
55233	20209	1536442180
55233	10141	1536442515
55233	295	1536443440
109914	12022	1537736621
109914	1440	1537737327
131025	27005	1537133463
131025	22236	1537133545
131025	24457	1537133670
79231	26109	1537961430
79231	6683	1537961970
194680	16882	1537960211
194680	11498	1537960830
194680	20952	1537964229
194680	30642	1537964335
194680	11344	1537964454
194680	2401	1537965995
165432	29757	1535766412
165432	1299	1535775632
165432	7271	1535776260
165432	33251	1535776888
165432	34694	1535777793
165432	21483	1535778686
165432	8261	1535779985
165432	25768	1535780559
165432	4010	1535780913
165432	19701	1537675662
165432	11031	1537675888
165432	24986	1537676099
165432	28898	1537676332
165432	1741	1537676537
165432	37451	1537676703
165432	25361	1537676853
165432	18287	1537677064
165432	25479	1537677165
165432	21593	1537677304
165432	33349	1537678351
165432	27862	1537678714
165432	3632	1537678891
165432	8091	1537679034
165432	36612	1537679202
165432	18401	1537679397
165432	14052	1537679627
165432	17520	1537680036
165432	11573	1537680208
165432	24051	1537680470
165432	32578	1537680645
165432	12117	1537680874
165432	354	1537681039
165432	32057	1537681194
165432	20821	1537681501
165432	848	1537874902
165432	19957	1538021722
165432	6225	1538022225
165432	36509	1538022688
89349	14924	1538179459
89349	6326	1538179973
118142	18162	1537784158
118142	14643	1537788818
103304	34469	1536571024
103304	17675	1536571268
103304	16971	1536573933
103304	18572	1536574433
103304	31064	1536574871
103304	17353	1537988919
166478	10368	1537200291
166478	21181	1537200406
166478	33293	1537200456
166478	1972	1537200528
166478	11522	1537200947
166478	25982	1537201307
166478	37342	1537201682
166478	30015	1537202022
166478	24981	1537205642
166478	6557	1537205903
166478	32901	1537206277
166478	2997	1537206571
166478	13444	1537206915
166478	11424	1537207110
166478	33896	1537358918
166478	34611	1537359079
166478	29477	1537359734
166478	12907	1537471414
166478	2679	1537472305
166478	33543	1537472732
166478	33467	1537479045
166478	17104	1537479344
166478	31752	1537479512
166478	33996	1537479664
166478	29209	1537819477
166478	24892	1537819859
166478	7760	1537820142
166478	10756	1537820430
166478	31369	1537820587
166478	18830	1537820950
166478	12170	1537821079
166478	34615	1537821386
166478	9650	1537821552
166478	9698	1537822002
166478	13951	1537822345
166478	30823	1537822646
166478	7239	1537878052
166478	16188	1537878544
166478	14807	1537953039
166478	28719	1537953390
166478	26750	1538222507
90764	5965	1537892309
90764	11074	1537893281
90764	24030	1537894021
90764	28858	1537895038
188483	18873	1535789842
188483	1265	1535790490
188483	17283	1535790683
188483	17534	1535791173
188483	20127	1535791952
188483	35448	1535792254
188483	8112	1535792257
188483	3055	1535792712
188483	3919	1535793188
188483	7738	1535793323
188483	3406	1535793632
188483	18995	1535793762
188483	8239	1535793825
188483	27135	1536177726
188483	2464	1536178086
188483	13349	1536178416
188483	8148	1538083876
188483	20273	1538084435
59748	11538	1537870401
12053	8316	1537881278
12053	31258	1537885637
12053	24070	1537888048
12053	2717	1537889086
12053	26636	1537891502
12053	24886	1537972894
71314	21070	1537384183
71314	7462	1537384225
177037	24258	1537902915
177037	21405	1537903198
177037	339	1537914380
177037	12538	1537914719
177037	547	1537915696
70566	27453	1537289031
70566	5698	1537290723
33895	32187	1536418608
33895	28459	1537445628
61720	35275	1535839646
61720	21637	1536569811
61720	12018	1536747531
61720	15107	1536747778
61720	25697	1536747884
61720	11562	1536750535
61720	30998	1536763451
61720	19446	1536763668
61720	28293	1536763813
61720	25401	1536764519
61720	3490	1536765116
61720	6279	1536765694
61720	22197	1536765797
61720	17166	1536768016
61720	26356	1536769378
61720	27382	1536769855
61720	5204	1536771026
61720	35720	1536771566
61720	4186	1536777648
61720	32191	1536777748
61720	17809	1536778040
61720	36573	1536788596
61720	25080	1536790709
61720	492	1536852389
61720	22450	1536853253
61720	35956	1536853348
61720	21613	1536854087
61720	34619	1536855455
61720	6889	1536855893
61720	37096	1536856118
61720	3913	1536857932
61720	35705	1536858108
61720	14843	1536862179
61720	24442	1536862354
61720	34527	1536862472
61720	26112	1536864437
61720	11258	1536864643
61720	26972	1536864775
61720	9576	1536865174
61720	5287	1536865291
61720	10042	1536867384
61720	35075	1536868033
61720	22139	1536868123
61720	5137	1536868411
61720	25792	1536869084
61720	19007	1536869205
61720	19397	1537095104
61720	16417	1537095741
61720	5363	1537217600
61720	29	1537265740
61720	27593	1537268860
61720	24574	1537270514
61720	16561	1537272458
61720	22738	1537351214
61720	5291	1537351536
61720	19418	1537368258
61720	8974	1537368609
61720	16473	1537385055
61720	8240	1537388942
61720	13263	1537389536
61720	3626	1537390003
61720	3859	1537391833
61720	16578	1537392331
61720	10297	1537394737
61720	13898	1537396308
61720	22023	1537396727
61720	8821	1537398511
61720	16055	1537445010
61720	15180	1537445165
61720	31467	1537445623
61720	30049	1537450185
61720	31619	1537450253
61720	36715	1537450419
61720	18479	1537450503
61720	32883	1537450584
61720	18034	1537478522
61720	1789	1537480326
61720	23065	1537480454
61720	12392	1537480549
61720	15223	1537480663
61720	14087	1537481160
61720	29577	1537481247
61720	35675	1537482476
61720	32394	1537551710
61720	29684	1537551836
61720	16089	1537555447
61720	13834	1537556311
61720	30608	1537556554
61720	35832	1537557707
61720	31903	1537558599
61720	5983	1537559013
61720	14990	1537868483
61720	28975	1537869060
61720	25614	1537870563
61720	6419	1537870637
61720	24582	1537871136
61720	19417	1537871449
61720	15254	1537871525
61720	3815	1537871683
61720	18107	1537871844
61720	10707	1537877218
61720	24653	1537877946
61720	6937	1537878265
61720	15602	1537878380
61720	13676	1537878535
61720	10843	1537882171
61720	29389	1537882243
61720	36624	1537882542
61720	15410	1537896975
61720	32463	1537898112
61720	14083	1537899264
61720	8111	1537899577
61720	21600	1537899986
61720	29179	1537909457
61720	32100	1537909532
61720	29557	1537910404
179054	454	1536848206
179054	5144	1536849191
179054	35579	1536850155
179054	9774	1536850697
179054	30865	1536876438
179054	21189	1537214511
69705	12286	1537879098
160071	9240	1535791190
160071	2970	1535791352
160071	4748	1535791560
160071	13181	1535791755
160071	36967	1535791964
160071	24706	1535792290
160071	16352	1535792568
160071	33939	1535792777
160071	4889	1535793081
160071	24911	1535798694
160071	6288	1535798808
160071	36538	1535799492
160071	8733	1535799736
160071	18034	1535800004
160071	35534	1535800352
160071	10903	1535800430
160071	36372	1535818390
160071	12975	1535818470
160071	22477	1535818496
160071	35754	1535819471
160071	5319	1535820212
160071	14705	1535820359
160071	22975	1535824916
160071	28062	1535825072
160071	6235	1535825416
160071	5858	1535825712
160071	32394	1535994818
160071	29684	1535994912
160071	16089	1535995124
160071	13834	1535995300
160071	30768	1536138732
160071	14647	1536139238
160071	34208	1536139680
160071	35781	1536140083
160071	20708	1536140608
160071	30448	1536141064
160071	6845	1536161554
160071	30392	1536162213
160071	18158	1536225939
69537	32232	1537905533
69537	25271	1538072542
154984	17639	1536578414
154984	24609	1536578667
154984	10101	1536578987
154984	4846	1536579400
154984	3980	1536579705
154984	12972	1536579944
154984	4136	1536580267
154984	37779	1536580686
154984	33173	1536664291
154984	7850	1536664728
154984	4269	1536664984
154984	25895	1536665307
193020	23908	1538173695
193020	23577	1538177194
152370	33360	1536313664
152370	25213	1536314245
152370	27889	1536315225
152370	28888	1536316027
152370	7512	1536316823
152370	5146	1536317621
122318	13297	1536226426
122318	24014	1536226700
169241	12195	1536269492
169241	24482	1536269862
169241	10887	1536270086
169241	9708	1536270252
169241	10495	1536270486
169241	37432	1536270674
169241	27107	1537571162
169241	7601	1537572427
169241	16959	1537696046
114040	10516	1537978503
163524	16780	1537315057
163524	11993	1537633678
136041	37066	1536400806
136041	19899	1536411158
53578	28531	1537640164
53578	30636	1537640330
53578	11411	1537641370
53578	37066	1537651738
186627	23255	1536271302
186627	12890	1536272978
186627	33865	1536274086
186627	20037	1536275194
186627	25293	1536307037
186627	24248	1536489471
186627	32935	1537224370
186627	9872	1538337727
186627	31587	1538338007
139411	9569	1536058409
139411	1658	1536058923
139411	37848	1536059869
139411	2878	1536073511
139411	8464	1536075158
139411	22476	1536077687
139411	893	1536078000
139411	26884	1536078681
139411	25527	1536079060
139411	30135	1536135916
139411	35195	1536136789
139411	6842	1536137621
139411	2353	1536137976
139411	26753	1536162561
139411	17428	1536163384
139411	9713	1536163806
139411	35738	1536164222
139411	4268	1536164938
139411	25917	1536317313
139411	6636	1536317512
139411	1452	1536317723
139411	5882	1536319016
139411	23960	1536684888
139411	4815	1536685337
177622	27838	1536791566
177622	24805	1536833877
59523	8148	1538233244
59523	27136	1538233377
59523	23380	1538236665
59523	23381	1538236721
150472	31146	1535824395
150472	37066	1535824582
150472	19899	1535825262
156712	15458	1536092757
156712	26033	1536093445
156712	11270	1536093908
156712	34422	1536094074
156712	12232	1536094233
156712	651	1536094531
156712	13927	1536094980
156712	34570	1536095295
156712	2379	1536095666
156712	20837	1536095824
156712	16701	1536096283
156712	30764	1536596902
156712	12060	1536743867
156712	14574	1536744387
137076	4822	1537303899
137076	8495	1537315440
172133	8148	1538083725
172133	27136	1538084668
172133	16033	1538085497
67102	6634	1536009017
67102	37816	1536009485
51826	10816	1538314778
164566	18928	1537136250
164566	33355	1537136292
164566	35280	1537136303
164566	11083	1537138386
164566	21286	1537139371
164566	22337	1537139380
83704	24641	1536437609
83704	34460	1536437891
83704	21482	1536438634
83704	9436	1536439237
83704	14530	1536439841
83704	25681	1536440805
83704	28531	1536442937
83704	20919	1536502888
83704	30636	1536504670
83704	11411	1536506339
83704	35941	1536509088
83704	34545	1536511289
83704	24720	1536513168
83704	20108	1536514391
83704	17190	1536517418
83704	11166	1536518554
83704	19404	1536616799
56932	19701	1536069175
56932	11031	1536069527
56932	24986	1536069842
56932	10308	1537437787
56932	32750	1537439154
56932	20684	1537440197
100978	16882	1536312299
100978	10368	1536312410
100978	24981	1536312528
100978	34611	1536312727
100978	2401	1536312951
100978	24899	1536313118
100978	11057	1536313314
100978	27944	1536313551
100978	1534	1536313963
100978	21181	1536314128
100978	33293	1536314567
100978	1972	1536314917
100978	11522	1536315095
100978	8148	1536316355
100978	25982	1536316584
100978	37342	1536316850
100978	30015	1536317347
100978	27136	1536327187
100978	16033	1536327652
100978	26637	1536328572
100978	6557	1536333733
100978	32901	1536334083
100978	2997	1536334402
100978	13444	1536334803
100978	11424	1536334920
100978	33896	1536335915
100978	29477	1536336097
100978	18397	1536336475
100978	28016	1536337196
100978	2661	1536337420
100978	7528	1536338984
100978	7643	1536339277
100978	20273	1536586738
100978	20031	1536586922
100978	10507	1536587436
100978	16823	1536591761
100978	12907	1536592702
100978	2679	1536592995
100978	33543	1536593113
100978	7429	1536671029
100978	34676	1536671492
100978	10516	1536672360
100978	21070	1536672676
100978	28109	1536673394
100978	912	1536673851
100978	5571	1536674129
100978	5751	1536674911
100978	13168	1536675525
100978	33467	1536688317
100978	17104	1536688465
100978	31752	1536688664
100978	33996	1536688741
100978	29209	1536750267
100978	24892	1536750650
100978	7760	1536751097
100978	10756	1536754843
100978	31369	1536755087
100978	18830	1536755288
100978	12170	1536755793
100978	34615	1536756042
100978	9650	1536756346
100978	9698	1536757214
100978	13951	1536759327
100978	30823	1536759573
100978	7239	1536764596
100978	16188	1536764885
100978	14807	1536765109
100978	28719	1536765667
100978	37438	1536766432
100978	26750	1536768071
100978	10816	1536768350
100978	6273	1536933416
100978	32121	1537026046
100978	33709	1537026593
100978	28215	1537026874
100978	11942	1537032419
100978	22034	1537188456
100978	22259	1537188740
100978	29919	1537193018
100978	446	1537274412
100978	492	1537274674
100978	22450	1537274778
100978	35956	1537274875
100978	21613	1537275032
100978	34619	1537277573
100978	6889	1537277748
100978	37096	1537277893
100978	3913	1537278644
100978	35705	1537278789
100978	14843	1537278968
100978	24442	1537279136
100978	34527	1537279238
100978	26112	1537279983
100978	11258	1537280222
100978	26972	1537280480
100978	9576	1537280668
100978	5287	1537360506
100978	10042	1537360706
100978	35075	1537360963
100978	22139	1537361068
100978	5137	1537361175
100978	25792	1537361272
100978	19007	1537361405
100978	12132	1537363690
100978	3215	1537363915
100978	37656	1537364143
100978	11993	1537364547
100978	16055	1537365798
100978	15180	1537365958
100978	31467	1537366134
100978	30049	1537374488
100978	31619	1537374784
100978	36715	1537375136
100978	18479	1537375620
100978	15146	1537439285
100978	27280	1537439463
100978	33378	1537439729
100978	11640	1537439851
100978	34027	1537439975
100978	32883	1537440554
100978	21458	1537440917
100978	5041	1537441199
100978	25356	1537441334
100978	929	1537441505
100978	9240	1537446452
100978	2970	1537446665
100978	4748	1537446871
100978	13181	1537447071
100978	36967	1537447198
100978	24706	1537448932
100978	16352	1537449173
100978	33939	1537449535
100978	4889	1537449759
100978	24911	1537450058
100978	6288	1537450281
100978	36538	1537452553
100978	8733	1537452805
100978	18034	1537453722
100978	35534	1537473935
100978	10903	1537474073
100978	1789	1537532914
100978	23065	1537533066
100978	12392	1537533133
100978	15223	1537535700
100978	14087	1537535887
100978	29577	1537535999
100978	35675	1537536228
100978	32394	1537537712
100978	35832	1537631828
100978	31903	1537632123
100978	5983	1537632351
100978	29684	1537632868
100978	16089	1537645615
100978	13834	1537645784
100978	30608	1537646077
100978	14990	1537646296
100978	28975	1537646479
100978	25614	1537646771
100978	6419	1537647384
100978	24582	1537647606
100978	19417	1537647941
100978	15254	1537648022
100978	3815	1537648151
100978	18107	1537648433
100978	10707	1537648550
100978	24653	1537648708
100978	6937	1537649260
100978	15602	1537649384
100978	13676	1537649541
100978	10843	1537651865
100978	29389	1537651999
100978	36624	1537652611
100978	15410	1537652795
100978	32463	1537652939
100978	14083	1537653281
100978	8111	1537653500
100978	21600	1537694227
100978	29179	1537694381
100978	32100	1537694442
100978	29557	1537694718
100978	30080	1537694770
100978	16580	1537695004
100978	31296	1537696762
100978	13552	1537696926
100978	7742	1537697033
100978	15832	1537697338
100978	15458	1537697443
100978	26033	1537697664
100978	11270	1537697853
100978	34422	1537697971
100978	12232	1537698288
100978	651	1537698520
100978	13927	1537786875
100978	34570	1537803101
100978	2379	1537809029
100978	20837	1537809150
100978	16701	1537809474
100978	22713	1537809641
100978	10884	1537809809
100978	17916	1537880148
100978	31247	1537882247
100978	31242	1537882523
100978	24686	1537883132
100978	28488	1537883344
100978	4299	1537883438
100978	3097	1537883674
100978	18379	1537884089
100978	14946	1537884485
100978	24148	1537884672
100978	3586	1537897646
100978	33357	1537964929
100978	16528	1537965049
100978	10189	1537967144
100978	19774	1537967327
100978	14224	1537967407
100978	12139	1537967458
100978	25419	1537968652
100978	32462	1537968772
100978	13378	1537968859
100978	33768	1537969088
100978	2757	1537969242
100978	15867	1537969768
100978	22184	1537969830
100978	4974	1537969961
100978	28747	1537970204
100978	15757	1537970301
100978	33362	1537970417
100978	33199	1537970648
100978	29819	1537970840
100978	15847	1537970983
88657	10980	1536320383
88657	16718	1536578800
88657	124	1536579101
88657	21038	1536579471
136383	34744	1536918086
136383	18190	1536918478
136383	29612	1536919953
136383	10880	1536920324
136383	8246	1536920660
136383	35156	1536921003
136383	17127	1536921199
136383	33235	1536921813
136383	24828	1536922168
136383	33412	1536922916
136383	32629	1536938750
136383	14317	1536939583
136383	9190	1536940509
136383	10988	1536941221
136383	34637	1537181644
136383	7194	1537183814
136383	17324	1537197421
136383	8834	1537198463
136383	21440	1537198838
136383	34113	1537200900
136383	9320	1537260142
136383	7096	1537260602
136383	16879	1537261225
136383	16595	1537262307
136383	17819	1537263597
136383	35742	1537287048
136383	2524	1537287374
136383	2901	1537287789
136383	28823	1537370663
136383	26000	1537371095
136383	32846	1537372079
136383	8936	1537372347
136383	12480	1537373757
136383	28025	1537374701
136383	32862	1537375661
136383	6804	1537433253
136383	15335	1537433858
136383	32260	1537434588
136383	12309	1537435333
136383	12416	1537435716
136383	20185	1537436284
136383	6959	1537436951
179279	10754	1537008380
179279	16971	1537008439
179279	18572	1537027259
179279	31064	1537028514
179279	28089	1537105908
179279	5796	1537106138
179279	16630	1537106248
179279	12910	1537106343
179279	7918	1537106428
179279	11799	1537106708
179279	17148	1537180527
179279	8428	1537279878
179279	209	1537285085
179279	36723	1537368375
179279	32263	1537369385
179279	14506	1537630052
195282	8148	1538170079
195282	27136	1538170978
107201	3586	1536165930
180120	27198	1535996782
180120	37909	1535997366
180120	32894	1535997688
180120	37074	1535998475
180120	7171	1535999076
180120	17051	1535999657
180120	30213	1536082554
180120	6294	1536083787
180120	18859	1536084568
180120	36072	1536085506
180120	35271	1536085802
180120	24139	1536086322
180120	13017	1536086690
180120	33262	1536169706
180120	21815	1536170252
180120	16984	1536171017
180120	34785	1536171732
180120	2160	1536172359
180120	13032	1536172745
180120	12090	1536256132
180120	35340	1536256990
180120	36738	1536257191
180120	19988	1536257615
180120	11319	1536257967
180120	15810	1536258457
180120	36881	1536295314
180120	14703	1536295433
180120	7526	1536343538
180120	25511	1536343995
180120	22786	1536344367
180120	15627	1536344767
180120	35868	1536345107
180120	33773	1536345447
180120	4140	1536345833
180120	4439	1536427996
180120	15238	1536428395
184937	12698	1536001022
184937	16807	1536001034
184937	19604	1536005225
184937	31150	1536480284
155684	4233	1537278516
193132	17640	1537366490
193132	35663	1537367542
193132	11233	1537369011
193132	27840	1537370244
193132	36422	1537370752
193132	2333	1537554131
193132	6317	1538168931
193132	33373	1538169278
193132	26148	1538169835
193132	17519	1538170731
193132	22445	1538171522
193132	35147	1538296401
170618	26637	1536402735
170618	20273	1536403290
170618	16823	1536403471
170618	7429	1536607923
170618	34676	1536608394
170618	21070	1536879917
170618	912	1536927977
170618	6273	1536930939
178487	20056	1537786192
178487	7093	1537787477
178487	22626	1537788347
178487	36763	1537789632
178487	11415	1538036337
178487	16647	1538038312
178487	5659	1538038654
178487	37454	1538039066
178792	20426	1536848595
178792	27797	1536849073
178792	33541	1536849873
178792	24865	1536850558
178792	35611	1536851470
178792	2932	1536852200
178792	37344	1536852597
178792	25115	1536853461
178792	33276	1536854394
178792	380	1536856058
178792	7221	1536867670
178792	190	1536867874
178792	18712	1536868855
178792	1335	1536942639
178792	22353	1537023296
189293	4845	1536056194
189293	15909	1536056228
189293	2015	1536056359
182815	34575	1536057525
182815	18045	1536058389
182815	30013	1536059208
182815	11692	1536059538
182815	4916	1536138591
182815	32483	1536139201
182815	31988	1536140374
182815	25699	1536140847
182815	6993	1536337559
182815	6133	1536337954
182815	36535	1536338841
182815	32135	1536339010
182815	5271	1536339357
182815	13624	1536339586
182815	28002	1536339718
182815	25225	1536340064
182815	16891	1536340634
93531	30230	1535791753
93531	16459	1535792330
93531	21337	1535792992
93531	34848	1535793485
93531	37036	1535793661
93531	10214	1535794728
93531	21777	1535795234
93531	7462	1535813311
93531	22686	1535813615
93531	16625	1535814239
93531	479	1535814491
93531	234	1535815818
93531	18925	1536046479
93531	33691	1536046989
93531	10849	1536049456
93531	6546	1536221902
93531	26263	1536222390
93531	24808	1536311103
93531	30820	1536311443
93531	24335	1536311637
93531	7852	1536350906
93531	30994	1536351422
93531	27696	1536352040
93531	15138	1536352578
93531	31898	1536353357
93531	195	1536733961
93531	13407	1536734387
93531	3086	1536734676
93531	7960	1536735143
93531	32730	1536783225
93531	15541	1536784016
93531	6619	1536784815
93531	28618	1536785307
93531	14042	1536785690
93531	21413	1536786761
93531	25858	1536787293
93531	31410	1536825411
93531	15532	1536909529
93531	12858	1536909801
93531	35506	1536910424
93531	34251	1536910846
93531	17317	1536911025
93531	4752	1536914188
93531	27135	1536958103
93531	4503	1536958836
93531	2464	1536959581
93531	30845	1536960236
93531	13349	1537046203
93531	37825	1537252835
93531	18477	1537253121
176275	34959	1537810722
176275	18186	1538038124
160970	2883	1537051791
160970	25028	1537052004
160970	13648	1537052335
160970	24634	1537052559
160970	24868	1537053381
160970	14181	1537053537
160970	1097	1537053725
160970	32619	1537053950
160970	13878	1537054162
50811	24968	1536056930
97690	28088	1537721522
97690	1247	1537721676
97690	19604	1537721998
97690	6997	1537722503
97690	17707	1537722598
97690	36905	1537722635
97690	33419	1537722793
147045	33323	1536596758
147045	36832	1536596768
163016	24641	1538226126
163016	34460	1538226787
100815	20704	1536445826
100815	33099	1536445829
187658	20711	1538141017
187658	22347	1538144985
187658	22714	1538163713
187658	26666	1538164660
187658	17611	1538166655
125826	8825	1537258003
125826	23915	1537258767
125826	4500	1537259175
125826	31239	1537259680
125826	26201	1537259767
125826	23027	1537260041
125826	17545	1537260319
184158	12757	1538119151
184890	34611	1536405090
184890	28016	1536405437
184890	12907	1536405508
184890	2679	1536405925
184890	33543	1536406033
184890	33467	1536406376
184890	17104	1536406447
184890	31752	1536406729
184890	7760	1536406764
184890	7239	1536407249
147725	3466	1537568072
162314	21279	1536337651
162314	7693	1536338093
162314	32656	1537396096
162314	1048	1537396386
162314	34080	1537397389
162314	17640	1537537184
162314	35663	1537537859
162314	11233	1537538189
162314	27840	1537538987
162314	36422	1537539879
162314	2333	1537540597
162314	37966	1537568632
162314	18628	1537569003
162314	23270	1537569391
192366	26299	1537266073
71086	19959	1537316672
195280	14959	1538169083
195280	27850	1538171062
195280	12404	1538172748
195280	28541	1538173250
195280	25664	1538173395
195280	27750	1538173590
195280	2163	1538174997
195280	21939	1538176355
195280	36992	1538177817
195280	11637	1538213363
195280	25307	1538213991
63476	6273	1538069686
63476	21070	1538069724
63476	912	1538069755
63476	16823	1538069844
63476	30852	1538071826
75251	19560	1536017116
75251	36596	1536017968
75251	6515	1536018040
189592	25982	1535887089
189592	16882	1535964523
189592	2401	1535964531
189592	24899	1535964862
189592	11057	1535965144
189592	27944	1535965434
189592	1534	1535966042
189592	10368	1535966256
189592	26750	1537260112
189592	28195	1537260120
189592	1239	1537260359
189592	7013	1537260563
189592	32121	1537260747
189592	33709	1537260919
189592	28215	1537261134
159539	37802	1537440477
159539	9886	1537441345
159539	8761	1537441993
159539	10027	1537442166
159539	35487	1537442264
159539	34194	1537442311
159539	37829	1537442571
159539	33686	1537643236
159539	24533	1537643622
74045	20952	1536532435
74045	30642	1536532491
74045	11344	1536532661
74045	16882	1536533251
74045	2401	1536533344
74045	24899	1536538867
185373	33314	1535811492
185373	518	1535811712
185373	33612	1535812477
185373	33360	1535812821
185373	25213	1535813258
185373	27178	1535813697
185373	28888	1535814076
185373	5146	1535814430
185373	7512	1535814801
185373	27889	1535815148
185373	22996	1535815426
185373	13735	1535815609
185373	20102	1535815858
185373	35890	1535816454
185373	25894	1535819251
185373	19987	1535819930
185373	28206	1535820478
185373	7906	1535820844
185373	10539	1535821477
185373	22256	1535821829
185373	22083	1535822210
185373	5007	1535822430
185373	27262	1535831592
185373	18098	1535832130
185373	24247	1535832715
185373	14179	1535833056
185373	36530	1535833504
185373	16218	1535836878
185373	24885	1535837069
185373	25601	1535837682
185373	34574	1535838256
185373	35963	1535838640
185373	3915	1535838952
185373	34185	1535839359
185373	32052	1536336712
185373	27063	1536336894
185373	287	1536351046
185373	9216	1536351872
185373	19916	1536354675
185373	25494	1536355319
185373	8472	1536355881
185373	10797	1536356847
185373	19512	1536359641
185373	37494	1536360216
185373	4020	1536361473
185373	32108	1536361898
185373	30227	1536361905
185373	19998	1536362312
185373	4913	1536443053
185373	5079	1536527408
185373	3106	1536527941
185373	7004	1536528489
185373	14133	1536528560
124183	16033	1535818679
124183	25148	1535826774
124183	26637	1536075882
124183	20273	1536076508
124183	20031	1536076710
124183	10507	1536077130
124183	16823	1536078017
124183	7429	1536078807
124183	22034	1536081578
